movieId,title,genres,imdbId,tmdbId,g2,overview,poster_path,tagline
9287,The Conjuring 2 (2016),Horror,3065204,259693,"[{'id': 27, 'name': 'Horror'}]",Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits.,/e3lBJCedHnZPfNfmBArKHZXXNC0.jpg,The next true story from the case files of Ed and Lorraine Warren
9288,Pelé: Birth of a Legend (2016),Drama,995868,245913,"[{'id': 18, 'name': 'Drama'}]","The life story of Brazilian football legend, Pele.",/7AQFHlPohPiAYKTd1C35Q61z0eD.jpg,A boy with nothing who changed everything.
9289,Ghostbusters (2016),"Action,Comedy,Horror,Sci-Fi",1289401,43074,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]","Following a ghost invasion of Manhattan, paranormal enthusiasts Erin Gilbert and Abby Yates, nuclear engineer Jillian Holtzmann, and subway worker Patty Tolan band together to stop the otherworldly threat.",/4qnJ1hsMADxzwnOmnwjZTNp0rKT.jpg,Who You Gonna Call?
9290,Central Intelligence (2016),"Action,Comedy",1489889,302699,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]","After he reunites with an old pal through Facebook, a mild-mannered accountant is lured into the world of international espionage.",/9M5ibpQUjoVFjjnP2AdLcof4hAk.jpg,Saving the world takes a little Hart and a big Johnson
9291,O.J.: Made in America (2016),Documentary,5275892,377462,"[{'id': 99, 'name': 'Documentary'}]","“OJ: Made in America” examines the history of race over the last several decades through the lens of OJ Simpson’s rise and fall. It is perhaps the defining cultural tale of 20th-century America, one that centers around two of our country’s greatest fixations: race and celebrity. “OJ: Made in America” will explore these themes in tracing a personal journey, from how Orenthal James Simpson first became a football star, to why the country fell in love with him off the field, to his being accused of murdering his ex-wife and his subsequent acquittal and why he is now sitting in jail 20 years later for another crime.",/eG0WtPOqYTYGo6nRynqN2CQRoel.jpg,
9292,Bloodmoon (1997),"Action,Thriller",118745,30948,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","Ken O'Hara (Gary Daniels) is a ""Mindhunter"" - a serial killer specialist enlisted to find the mass murderer (Darren Shahlavi) intent on killing the strongest fighters in New York City. Trying to catch this cunning and clever killer is the hardest assignment Ken has ever had. Now, the moon is rising again and he must use all of his resources to hunt down the murderer....or he may be the next to die.",/nhGV03cTjY10lEGoWpRtJQmJaKo.jpg,You get one shot Before he kills you.
9293,Genius (2016),Drama,1703957,267192,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","New York in the 1920s. Max Perkins, literary editor at Scribner’s Sons is the first to sign such subsequent literary greats as Ernest Hemingway and F. Scott Fitzgerald. When a sprawling, chaotic 1,000-page manuscript by an unknown writer named Thomas Wolfe falls into his hands, Perkins is convinced he has discovered a literary genius. Together the two men set out to work on a version for publication and a seemingly endless struggle over every single phrase ensues. During this process, Perkins the gentle family man and Wolfe the eccentric author become close – a relationship eyed with suspicion by their wives. When ‘Look Homeward, Angel’ becomes a resounding success, the writer grows increasingly paranoid.",/nwnmZkRkXpu11Zfku8DUSRu7JWs.jpg,Max Perkins discovered Ernest Hemingway and F. Scott Fitzgerald. But he never met anyone like Thomas Wolfe.
9295,Jason Bourne (2016),Action,4196776,324668,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",The most dangerous former operative of the CIA is drawn out of hiding to uncover hidden truths about his past.,/lFSSLTlFozwpaGlO31OoUeirBgQ.jpg,You know his name
9296,The Maid's Room (2014),Thriller,2263814,278348,"[{'id': 53, 'name': 'Thriller'}]","Drina, a young immigrant working as a live-in maid for a wealthy Long Island family, finds herself entangled in the family's web of dark secrets once she begins to suspect her employer's son has committed a terrible crime.",/wW2gSsdWzUcSx9Ryyk5krueouPF.jpg,How far will a family go to bury the truth?
9298,The Legend of Tarzan (2016),"Action,Adventure",918940,258489,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]","Tarzan, having acclimated to life in London, is called back to his former home in the jungle to investigate the activities at a mining encampment.",/6FxOPJ9Ysilpq0IgkrMJ7PubFhq.jpg,Human. Nature.
9299,The Purge: Election Year (2016),"Action,Horror,Sci-Fi",4094724,316727,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","Two years after choosing not to kill the man who killed his son, former police sergeant Leo Barnes has become head of security for Senator Charlene Roan, the front runner in the next Presidential election due to her vow to eliminate the Purge. On the night of what should be the final Purge, a betrayal from within the government forces Barnes and Roan out onto the street where they must fight to survive the night.",/bjOJFjUffRZQpNQ9g3yvc9F6LBM.jpg,Keep America great
9300,Mike & Dave Need Wedding Dates (2016),Comedy,2823054,316023,"[{'id': 35, 'name': 'Comedy'}]","Mike and Dave are young, adventurous, fun-loving brothers who tend to get out of control at family gatherings. When their sister Jeanie reveals her Hawaiian wedding plans, the rest of the Stangles insist that the brothers bring respectable dates. After placing an ad on Craigslist, the siblings decide to pick Tatiana and Alice, two charming and seemingly normal women. Once they arrive on the island, however, Mike and Dave realize that their companions are ready to get wild and party.",/u8ynhM5I8D7jG2dUE6KlsOgwYYp.jpg,They needed hot dates. They got hot messes.
9301,Ice Age: Collision Course (2016),"Adventure,Animation,Children,Comedy",3416828,278154,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]","Set after the events of Continental Drift, Scrat's epic pursuit of his elusive acorn catapults him outside of Earth, where he accidentally sets off a series of cosmic events that transform and threaten the planet. To save themselves from peril, Manny, Sid, Diego, and the rest of the herd leave their home and embark on a quest full of thrills and spills, highs and lows, laughter and adventure while traveling to exotic new lands and encountering a host of colorful new characters.",/gRi7lTBBiRBhn9aJID5MdldcJEJ.jpg,One small step. One giant mess.
9302,Lights Out (2016),Horror,4786282,345911,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","When Rebecca left home, she thought she left her childhood fears behind. Growing up, she was never really sure of what was and wasn’t real when the lights went out…and now her little brother, Martin, is experiencing the same unexplained and terrifying events that had once tested her sanity and threatened her safety. A frightening entity with a mysterious attachment to their mother, Sophie, has reemerged.",/sXqrTXcBf9TdIv5rfgeFNu9Iwu7.jpg,
9303,Pete's Dragon (2016),"Adventure,Children,Fantasy",2788732,294272,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]","Pete is a mysterious 10-year-old with no family and no home who claims to live in the woods with a giant, green dragon named Elliott. With the help of Natalie, an 11-year-old girl whose father Jack owns the local lumber mill, forest ranger Grace sets out to determine where Pete came from, where he belongs, and the truth about this dragon.",/t197z6QAwIYbDU3paUlBIGWSv6l.jpg,Some secrets are too big to keep.
9304,Indignation (2016),Drama,4193394,340611,"[{'id': 18, 'name': 'Drama'}]","In 1951, Marcus Messner, a working-class Jewish student from New Jersey, attends a small Ohio college, where he struggles with anti-Semitism, sexual repression, and the ongoing Korean War.",/tAnm6pUTSkCxmvzfLWV4VJbHwSt.jpg,Based on the novel by Philip Roth.
9305,Goat (2016),Drama,4437216,337874,"[{'id': 18, 'name': 'Drama'}]","Reeling from a terrifying assault, a nineteen year old enrolls into college with his brother and pledges the same fraternity. What happens there, in the name of 'brotherhood,' tests him and his loyalty in brutal ways.",/j324TuN9jnuPiGIEbigybdlgel2.jpg,Cruelty. Brutality. Fraternity.
9306,Marauders (2016),Action,3963816,359412,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",An untraceable group of elite bank robbers is chased by a suicidal FBI agent who uncovers a deeper purpose behind the robbery-homicides.,/3iOYH67ZPflBMDMMkEv2tKRX4xe.jpg,The rich will pay
9307,Piper (2016),Animation,5613056,399106,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]","A mother bird tries to teach her little one how to find food by herself. In the process, she encounters a traumatic experience that she must overcome in order to survive.",/jLRllZsubY8UWpeMyDLVXdRyEWi.jpg,
9308,The Adderall Diaries (2015),"Action,Drama,Thriller",1735907,274504,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","Writer and Adderall enthusiast Stephen Elliott reaches a low point when his estranged father resurfaces, claiming that Stephen has fabricated much of the dark childhood that that fuels his writing. Adrift in the precarious gray area of memory, Stephen is led by three sources of inspiration: a new romance, the best friend who shares his history, and a murder trial that reminds him more than a little of his own story. Based on the memoir of the same name.",/c4Ru5EJreB7WsnOJNHwedTt8lrk.jpg,The truth is a motherf_cker.
9309,Hazard (2005),"Action,Drama,Thriller",798722,70193,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10769, 'name': 'Foreign'}]","Shin is a Japanese university student living a boring and meaningless life. One day, he spots a book titled Dangerous Ways to Walk the World, in which he finds a page written about hazards in New-York. Eager to get out, he jets off to New-York to find this inspiration.",/u1xazpfeYYRsgP47hx1RgtZK2Qx.jpg,
9310,The Red Turtle (2016),Animation,3666024,337703,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]","The dialogue-less film follows the major life stages of a castaway on a deserted tropical island populated by turtles, crabs and birds.",/wOBU3SLjQ9358Km9YWYasPZyebp.jpg,Grade A+! A touching animated ode to the cycle of life. A masterpiece of images!
9311,Satanic (2016),Horror,4796122,400411,"[{'id': 27, 'name': 'Horror'}]","Four friends on their way to Coachella stop off in Los Angeles to tour true-crime occult sites, only to encounter a mysterious young runaway who puts them on a terrifying path to ultimate horror.",/ii9kWdyB8dyAekx5dQ6f2kU88Sy.jpg,They unleashed the ultimate evil
9312,Nerve (2016),"Drama,Thriller",3531824,328387,"[{'id': 9648, 'name': 'Mystery'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]","Industrious high school senior, Vee Delmonico, has had it with living life on the sidelines. When pressured by friends to join the popular online game Nerve, Vee decides to sign up for just one dare in what seems like harmless fun. But as she finds herself caught up in the thrill of the adrenaline-fueled competition partnered with a mysterious stranger, the game begins to take a sinister turn with increasingly dangerous acts, leading her into a high stakes finale that will determine her entire future.",/uM1dNEmcAeyDGjMcFLlkKOyBgft.jpg,Are you a watcher or a player?
9313,Hellevator (2004),"Horror,Sci-Fi",422370,49037,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10769, 'name': 'Foreign'}]","Luchino's routine morning elevator ride up from her subterranean home on level 138 to her school many stories above turns horrific when the elevator operator is ordered to pick up two passengers from floor 99, the maximum security level. What starts as psychological manipulation soon turns wholly physical as both the cruel convicts and Luchino's own dysfunctional past are unleashed. And then every passenger must fight for his or her survival.",/s6g5l7zt9sPdmCNqerHTuOGe7S8.jpg,
9314,Sully (2016),Drama,3263904,363676,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","On 15 January 2009, the world witnessed the 'Miracle on the Hudson' when Captain 'Sully' Sullenberger glided his disabled plane onto the frigid waters of the Hudson River, saving the lives of all 155 aboard. However, even as Sully was being heralded by the public and the media for his unprecedented feat of aviation skill, an investigation was unfolding that threatened to destroy his reputation and career.",/h6O5OE3ueRVdCc7V7cwTiQocI7D.jpg,The Untold Story Behind the Miracle on the Hudson.
9316,Jim Jefferies: Freedumb (2016),Comedy,5849950,404022,"[{'id': 35, 'name': 'Comedy'}]","Returning for a second Netflix comedy special, Jim Jefferies unleashes his famously ferocious black humor to a packed house in Nashville, Tennessee.",/gMjnsxdofRas2pzq2T0j3EdmHws.jpg,
9318,Webmaster (1998),Sci-Fi,136535,16909,"[{'id': 878, 'name': 'Science Fiction'}]",J.B. (Lars Bom) - an ultra-talented Webmaster of an illicit cyber-domain known for massive amounts of illegal money transfers is captured and is put under suspicion by the cyber-domain boss named Stoiss (Jørgen Kiil) when an intruder hacks into the system and steals the Stoiss’s money. Stoiss sticks a heart controller device on J.B. and gives him 35 hours to find who took his money or he dies.,/1CRFp2QDX4PiDQpVyob3Ox327nY.jpg,
9319,The Infiltrator (2016),"Crime,Drama",1355631,325789,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",A U.S Customs official uncovers a massive money laundering scheme involving Pablo Escobar.,/xcyj3UUtW7banYo1iQiT4wqSPjY.jpg,The true story of one man against the biggest drug cartel in history.
9320,War Dogs (2016),Comedy,2005151,308266,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","Based on the true story of two young men, David Packouz and Efraim Diveroli, who won a $300 million contract from the Pentagon to arm America's allies in Afghanistan.",/wJXku1YhMKeuzYNEHux7XtaYPsE.jpg,An American dream
9321,Vigilante Diaries (2016),Action,3903852,403232,"[{'id': 28, 'name': 'Action'}]","The Vigilante Diaries is a high octane action-adventure film featuring 90's movie heroes, explosive action, and international espionage. The film revolves around a team of black-ops agents turned crime-fighters, led by a brooding anti-hero, known only as ""The Vigilante."" These jam-packed missions of rescue and revenge take us from the mega-mansions and underbelly of Los Angeles to far away places like Iraq, Armenia, Russia, and The United Kingdom to introduce us to a cast of colorful, dangerous, and hilarious characters. From Beverly Hills filmmaker Mike Hanover, to a trio of Asian femme fatales, to ruthless Armenian mobsters, and at the top, a pair of deep cover super spies hell bent on throwing the world into chaos.",/dsZ3WuPJyOajalMZ5SqtvdaFHIF.jpg,Crime Never Stops. Neither Do They.
9322,Batman: The Killing Joke (2016),"Action,Animation,Crime,Drama",4853102,382322,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","As Batman hunts for the escaped Joker, the Clown Prince of Crime attacks the Gordon family to prove a diabolical point mirroring his own fall into madness. Based on the graphic novel by Alan Moore and Brian Bolland.",/zm0ODjtfJfJW0W269LqsQl5OhJ8.jpg,The madness begins.
9323,Bad Moms (2016),Comedy,4651520,376659,"[{'id': 35, 'name': 'Comedy'}]","When three overworked and under-appreciated moms are pushed beyond their limits, they ditch their conventional responsibilities for a jolt of long overdue freedom, fun, and comedic self-indulgence.",/8sH6LX06JijKQehWo0iSJtbp446.jpg,Party like a mother.
9324,Hell or High Water (2016),"Crime,Drama",2582782,338766,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 37, 'name': 'Western'}]",A divorced dad and his ex-con brother resort to a desperate scheme in order to save their family's farm in West Texas.,/6YOrNBdoXvT8aC5VPLkkN6t5z0V.jpg,Blood always follows money.
9325,Kingsglaive: Final Fantasy XV (2016),"Action,Adventure,Animation,Drama,Fantasy,Sci-Fi",5595168,390734,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]","The magical kingdom of Lucis is home to the world’s last remaining Crystal, and the menacing empire of Niflheim is determined to steal it. King Regis of Lucis commands an elite force of soldiers called the Kingsglaive. Wielding their king’s magic, they fight to protect Lucis. As the overwhelming military might of the empire bears down, King Regis is faced with an impossible ultimatum – to marry his son, Prince Noctis to Princess Lunafreya of Tenebrae, captive of Niflheim, and surrender his lands to Niflheim rule.  Although the king concedes, it becomes clear that the empire will stop at nothing to achieve their devious goals, with only the Kingsglaive standing between them and world domination.",/qHvxeaYRUABP4wHrg6xNDF7RxvD.jpg,Kingsglaive: Final Fantasy XV
9326,Don't Breathe (2016),Thriller,4160708,300669,"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",A group of teens break into a blind man's home thinking they'll get away with the perfect crime. They're wrong.,/lw0IqOSMsQcy1QnVIEIDppLmNwk.jpg,"This house looked like an easy target, until they found out what was inside."
9327,Body (2015),"Drama,Horror,Thriller",3732950,314420,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",A night out turns deadly when three girls break into a seemingly empty mansion.,/dw0xE56whflv0OgfEw3lwdWxLRD.jpg,
9328,Sharknado 4: The 4th Awakens (2016),"Action,Adventure,Horror,Sci-Fi",4831420,390989,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]","The new installment of the Sharknado franchise takes place 5 years after Sharknado 3: Oh Hell No! There have been no Sharknados in the intervening years, but now they’re appearing again in unexpected ways.",/jcP3HFXF1BIW9LmBrDusbbDZjBG.jpg,"What happens in Vegas, stays in Vegas. Unless what happens is this."
9329,The Edge of Seventeen (2016),Comedy,1878870,376660,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","Two high school girls are best friends until one dates the other's older brother, who is totally his sister's nemesis.",/gxK80WUwkQePpXpzRdpob0i7DD5.jpg,You're only young once... is it over yet?
9330,Elle (2016),Thriller,3716530,337674,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","When Michelle, the CEO of a gaming software company, is attacked in her home by an unknown assailant, she refuses to let it alter her precisely ordered life. She manages crises involving family, all the while becoming engaged in a game of cat and mouse with her stalker.",/mJut6zysg2tQftY3Qoj21bk2Eqo.jpg,"Thrilling, exhilarating and original!"
9331,Train to Busan (2016),"Action,Thriller",5700672,396535,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","Martial law is declared when a mysterious viral outbreak pushes Korea into a state of emergency. Those on an express train to Busan, a city that has successfully fended off the viral outbreak, must fight for their own survival…",/qWOkfCgioLEf3Km9OWva93RYWAc.jpg,Life-or-death survival begins
9332,Tom Segura: Mostly Stories (2016),Comedy,4970632,376482,"[{'id': 35, 'name': 'Comedy'}]","The bearded, bawdy, and comically bitter Tom Segura gets real about body piercings, the ""Area 51"" of men's bodies, and the lie he told Mike Tyson.",/p2cLhXZvBHYfQdjWPMZASww6r5Y.jpg,
9333,The Magnificent Seven (2016),"Action,Western",2404435,333484,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",Seven gun men in the old west gradually come together to help a poor village against savage thieves.,/z6BP8yLwck8mN9dtdYKkZ4XGa3D.jpg,Justice has a number.
9335,Masterminds (2016),"Action,Comedy,Crime",2461150,213681,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",A night guard at an armored car company in the Southern U.S. organizes one of the biggest bank heists in American history.,/4CXgye1p8Vr7taDG389QhhHDUZ4.jpg,What Would You Do With $17 Million?
9336,Kubo and the Two Strings (2016),"Adventure,Animation,Children,Fantasy",4302938,313297,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]","Kubo mesmerizes the people in his village with his magical gift for spinning wild tales with origami. When he accidentally summons an evil spirit seeking vengeance, Kubo is forced to go on a quest to solve the mystery of his fallen samurai father and his mystical weaponry, as well as discover his own magical powers.",/3Kr9CIIMcXTPlm6cdZ9y3QTe4Y7.jpg,The quest begins
9337,Bridget Jones's Baby (2016),"Comedy,Romance",1473832,95610,"[{'id': 35, 'name': 'Comedy'}]","Breaking up with Mark Darcy leaves Bridget Jones over 40 and single again. Feeling that she has everything under control, Jones decides to focus on her career as a top news producer. Suddenly, her love life comes back from the dead when she meets a dashing and handsome American named Jack. Things couldn't be better, until Bridget discovers that she is pregnant. Now, the befuddled mom-to-be must figure out if the proud papa is Mark or Jack.",/j8di6S3mUuFe5Yz8etRG8yG5EeE.jpg,Old flame. New fling. Big problem.
9338,Deepwater Horizon (2016),Drama,1860357,296524,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]","A story set on the offshore drilling rig Deepwater Horizon, which exploded during April 2010 and created the worst oil spill in U.S. history.",/7D6hM7IR0TbQmNvSZVtEiPM3H5h.jpg,"When faced with our darkest hour, hope is not a tactic"
9339,Miss Peregrine's Home for Peculiar Children (2016),Fantasy,1935859,283366,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",A teenager finds himself transported to an island where he must help protect a group of orphans with special powers from creatures intent on destroying them.,/AvekzUdI8HZnImdQulmTTmAZXrC.jpg,Stay peculiar
9340,The Girl on the Train (2016),Thriller,3631112,346685,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]","Rachel Watson, devastated by her recent divorce, spends her daily commute fantasizing about the seemingly perfect couple who live in a house that her train passes every day, until one morning she sees something shocking happen there and becomes entangled in the mystery that unfolds.",/n8WNMt7stqHUZEE7bEtzK4FwrWe.jpg,What you see can hurt you.
9341,The Accountant (2016),"Crime,Drama,Thriller",2140479,302946,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]","As a math savant uncooks the books for a new client, the Treasury Department closes in on his activities and the body count starts to rise.",/afhAUuWVB7k7PjJUd4lwO3rzhSq.jpg,Calculate your choices.
9342,Imperium (2016),"Crime,Drama,Thriller",4781612,374617,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","Nate Foster, a young, idealistic FBI agent, goes undercover to take down a radical white supremacy terrorist group. The bright up-and-coming analyst must confront the challenge of sticking to a new identity while maintaining his real principles as he navigates the dangerous underworld of white supremacy. Inspired by real events.",/aRRLpsusORQxOpFkZvXdk00TkoY.jpg,Defend your nation. Become your enemy.
9343,Kizumonogatari Part 1: Tekketsu (2016),"Action,Animation,Mystery",3138698,357786,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 9648, 'name': 'Mystery'}]","One day, Koyomi Araragi encounters the horrifying vampire, Kiss-shot Acerola-orion Heart-under-blade A.K.A. the ""King of Apparitions."" He saves the fatally wounded Kiss-shot by offering his blood at the expense of his own life as a human. Now Koyomi has to face the vampire hunters to retrieve Kiss-shot’s limbs which were taken by these hunters...",/uKOpbVOsm6xdHLegzSJ1riUWTpw.jpg,
9344,Steins;Gate the Movie: The Burden of Déjà vu (2013),"Animation,Drama,Sci-Fi",2967286,225745,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]","The film takes place one year after the events of the anime series. After going through a painstaking journey across multiple 'World Lines' due to the invention of 'D-Mail', text messages that can be sent to the past, Rintarou Okabe has assumedly landed in the ""Steins Gate"" World Line, in which none of his friends would have to die and a future ruled by SERN due to the invention of a time machine no longer exists. However, Rintarou soon starts feeling the side effects of his constant time travelling across multiple World Lines, which soon builds up and causes Rintarou to suddenly vanish from existence, with only Kurisu Makise, the girl who he had saved thanks to his efforts, remembering him through déjà vu. It is now up to Kurisu to find a way to get Rintarou back.",/lOTyDiEkjwgQTNvhAC8WxtNCZh5.jpg,No one knows what the future holds. That's why its potential is infinite.
9345,Shin Godzilla (2016),"Action,Adventure,Fantasy,Sci-Fi",4262980,315011,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]","From the mind behind Evangelion comes a hit larger than life.  When a massive, gilled monster emerges from the deep and tears through the city, the government scrambles to save its citizens.  A rag-tag team of volunteers cuts through a web of red tape to uncover the monster's weakness and its mysterious ties to a foreign superpower.  But time is not on their side - the greatest catastrophe to ever befall the world is about to evolve right before their very eyes.",/8YWirGQidtZeSEmhqvQM5FrI6N1.jpg,A god incarnate. A city doomed.
9348,Your Name. (2016),"Animation,Drama,Fantasy,Romance",5311514,372058,"[{'id': 10749, 'name': 'Romance'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]","High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night, they suddenly switch places. Mitsuha wakes up in Taki’s body, and he in hers. This bizarre occurrence continues to happen randomly, and the two must adjust their lives around each other.",/xq1Ugd62d23K2knRUx6xxuALTZB.jpg,
9350,Comedy Central Roast of David Hasselhoff (2010),Comedy,1694505,296193,"[{'id': 35, 'name': 'Comedy'}]","Time to hassle the Hoff at the rudest, raunchiest television event of the year--The Comedy Central Roast of David Hasselhoff. From running in slo-mo on the beach to inspiring Germany with the power of cheesy pop--it's almost too easy.",/g397CQhnLzQ3aefBcJqOYIe8D36.jpg,
9351,DC Super Hero Girls: Hero of the Year (2016),Animation,5836262,401650,"[{'id': 16, 'name': 'Animation'}]","Wonder Woman, Supergirl, Batgirl, Harley Quinn, Bumblebee, Poison Ivy and Katana band together to navigate the twists and turns of high school in DC Super Hero Girls: Hero of the Year.",/oZWfQxIZ5t8gqc0nQnRbsowqQ5T.jpg,
9352,Hacksaw Ridge (2016),"Drama,War",2119532,324786,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]","WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.",/bndiUFfJxNd2fYx8XO610L9a07m.jpg,One of the greatest heroes in American history never fired a bullet.
9353,David Cross: Making America Great Again (2016),Comedy,5943936,408546,"[{'id': 35, 'name': 'Comedy'}]","With nothing off-limits, David Cross is unapologetic, insightful, and biting in his Netflix original stand-up comedy special, Making America Great Again. Filmed live at The Paramount Theatre in Austin, TX, Cross takes aim the current political landscape.",/5DK1asY4TzQk0oM0gCMky91DYK0.jpg,
9354,Over the Garden Wall (2013),"Adventure,Animation,Drama",3718778,409696,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",Two brothers find themselves lost in a mysterious land and try to find their way home.,/2kcGFbt768xAiqvj748FFlO9Gvl.jpg,
9356,Blair Witch (2016),"Horror,Thriller",1540011,351211,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",Students on a camping trip discover something sinister is lurking beyond the trees.,/kqmGs9q5WZkxKub60K6pU37GdvU.jpg,There's something evil hiding in the woods.
9357,31 (2016),Horror,3835080,284564,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",ROB ZOMBIE'S  S P O O K  H A U S 31,/rpxbMjrq4CDPY30dTRbvdQsUcud.jpg,Welcome to hell
9358,ARQ (2016),"Sci-Fi,Thriller",5640450,410199,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",Two old friends living in a dystopic future become trapped in a mysterious time loop — one that may have something to do with an ongoing battle between an omnipotent corporation and a ragtag band of rebels.,/39jyxfevRRuLGbh88F5eIzRtOeo.jpg,
9359,Arrival (2016),Sci-Fi,2543164,329865,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]","Taking place after alien crafts land around the world, an expert linguist is recruited by the military to determine whether they come in peace or are a threat.",/hLudzvGfpi6JlwUnsNhXwKKg4j.jpg,Why are they here?
