movieId,tmdbId,budget,genres,homepage,keywords,original_language,original_title,overview,poster_path,backdrop_path,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
11,550,63000000,"[{""id"": 18, ""name"": ""Drama""}]",http://www.foxmovies.com/movies/fight-club,"[{""id"": 825, ""name"": ""support group""}, {""id"": 851, ""name"": ""dual identity""}, {""id"": 1541, ""name"": ""nihilism""}, {""id"": 3927, ""name"": ""rage and hate""}, {""id"": 4142, ""name"": ""insomnia""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 14819, ""name"": ""violence""}]",en,Fight Club,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",/pB8BM7pdSp6B6Ih7QZ4DrQ3PmJK.jpg,/rr7E0NoGKxvbkb89eR1GwfoYjpA.jpg,146.757391,"[{""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Taurus Film"", ""id"": 20555}, {""name"": ""Linson Films"", ""id"": 54050}, {""name"": ""Atman Entertainment"", ""id"": 54051}, {""name"": ""Knickerbocker Films"", ""id"": 54052}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",15-10-1999,100853753,139,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Mischief. Mayhem. Soap.,Fight Club,8.3,9413
12,49026,250000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.thedarkknightrises.com/,"[{""id"": 849, ""name"": ""dc comics""}, {""id"": 853, ""name"": ""crime fighter""}, {""id"": 949, ""name"": ""terrorist""}, {""id"": 1308, ""name"": ""secret identity""}, {""id"": 1437, ""name"": ""burglar""}, {""id"": 3051, ""name"": ""hostage drama""}, {""id"": 3562, ""name"": ""time bomb""}, {""id"": 6969, ""name"": ""gotham city""}, {""id"": 7002, ""name"": ""vigilante""}, {""id"": 9665, ""name"": ""cover-up""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 9990, ""name"": ""villainess""}, {""id"": 10044, ""name"": ""tragic hero""}, {""id"": 13015, ""name"": ""terrorism""}, {""id"": 14796, ""name"": ""destruction""}, {""id"": 18933, ""name"": ""catwoman""}, {""id"": 156082, ""name"": ""cat burglar""}, {""id"": 156395, ""name"": ""imax""}, {""id"": 173272, ""name"": ""flood""}, {""id"": 179093, ""name"": ""criminal underworld""}, {""id"": 230775, ""name"": ""batman""}]",en,The Dark Knight Rises,"Following the death of District Attorney Harvey Dent, Batman assumes responsibility for Dent's crimes to protect the late attorney's reputation and is subsequently hunted by the Gotham City Police Department. Eight years later, Batman encounters the mysterious Selina Kyle and the villainous Bane, a new terrorist leader who overwhelms Gotham's finest. The Dark Knight resurfaces to protect a city that has branded him an enemy.",/85cWkCVftiVs0BVey6pxX8uNmLt.jpg,/rV8g8ATRPIwUHC1rKRXEXBjbclu.jpg,112.31295,"[{""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""DC Entertainment"", ""id"": 9993}, {""name"": ""Syncopy"", ""id"": 9996}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",16-07-2012,1084939099,165,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Legend Ends,The Dark Knight Rises,7.6,9106
13,624860,63000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://www.warnerbros.com/matrix,"[{""id"": 83, ""name"": ""saving the world""}, {""id"": 310, ""name"": ""artificial intelligence""}, {""id"": 312, ""name"": ""man vs machine""}, {""id"": 490, ""name"": ""philosophy""}, {""id"": 530, ""name"": ""prophecy""}, {""id"": 779, ""name"": ""martial arts""}, {""id"": 1430, ""name"": ""self sacrifice""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 3074, ""name"": ""insurgence""}, {""id"": 4563, ""name"": ""virtual reality""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 6256, ""name"": ""truth""}, {""id"": 12190, ""name"": ""cyberpunk""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 194063, ""name"": ""messiah""}, {""id"": 221385, ""name"": ""gnosticism""}]",en,The Matrix,"Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",/8c4a8kE7PizaGQQnditMmI1xbRp.jpg,/eNI7PtK6DEYgZmHWP9gQNuff8pv.jpg,104.309993,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Groucho II Film Partnership"", ""id"": 372}, {""name"": ""Silver Pictures"", ""id"": 1885}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",30-03-1999,463517383,136,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Welcome to the Real World.,The Matrix,7.9,8907
14,68721,200000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://marvel.com/ironman3,"[{""id"": 949, ""name"": ""terrorist""}, {""id"": 5597, ""name"": ""war on terror""}, {""id"": 6335, ""name"": ""tennessee""}, {""id"": 8613, ""name"": ""malibu""}, {""id"": 8828, ""name"": ""marvel comic""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 12555, ""name"": ""tony stark""}, {""id"": 173776, ""name"": ""iron man""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 180547, ""name"": ""marvel cinematic universe""}, {""id"": 188721, ""name"": ""mandarin""}, {""id"": 209714, ""name"": ""3d""}, {""id"": 209748, ""name"": ""war machine""}, {""id"": 209822, ""name"": ""iron patriot""}, {""id"": 209823, ""name"": ""extremis""}]",en,Iron Man 3,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",/qhPtAc1TKbMPqNvcdXSOn9Bn7hZ.jpg,/tKa1gmGKAUVYnflYcadipeL3d9h.jpg,77.68208,"[{""name"": ""Marvel Studios"", ""id"": 420}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",18-04-2013,1215439994,130,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Unleash the power behind the armor.,Iron Man 3,6.8,8806
15,1726,140000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",http://www.ironmanmovie.com/,"[{""id"": 539, ""name"": ""middle east""}, {""id"": 6163, ""name"": ""arms dealer""}, {""id"": 8613, ""name"": ""malibu""}, {""id"": 8828, ""name"": ""marvel comic""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 12555, ""name"": ""tony stark""}, {""id"": 173776, ""name"": ""iron man""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 180547, ""name"": ""marvel cinematic universe""}, {""id"": 208630, ""name"": ""counter terrorism""}, {""id"": 209756, ""name"": ""agent coulson""}]",en,Iron Man,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",/78lPtwv72eTNqFW9COBYI0dWDJa.jpg,/s6cQgJSkviamXAXBggT2xmj7JiG.jpg,120.725053,"[{""name"": ""Marvel Studios"", ""id"": 420}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",30-04-2008,585174222,126,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fa"", ""name"": ""\u0641\u0627\u0631\u0633\u06cc""}, {""iso_639_1"": ""ur"", ""name"": ""\u0627\u0631\u062f\u0648""}, {""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}]",Released,Heroes aren't born. They're built.,Iron Man,7.4,8776
16,120,93000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",http://www.lordoftherings.net/,"[{""id"": 603, ""name"": ""elves""}, {""id"": 604, ""name"": ""dwarves""}, {""id"": 606, ""name"": ""orcs""}, {""id"": 609, ""name"": ""middle-earth (tolkien)""}, {""id"": 611, ""name"": ""hobbit""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 1262, ""name"": ""mountains""}, {""id"": 2407, ""name"": ""fireworks""}, {""id"": 3098, ""name"": ""castle""}, {""id"": 3347, ""name"": ""volcano""}, {""id"": 4587, ""name"": ""password""}, {""id"": 4959, ""name"": ""death of a friend""}, {""id"": 6464, ""name"": ""uncle""}, {""id"": 46951, ""name"": ""mirror""}, {""id"": 177912, ""name"": ""wizard""}, {""id"": 234213, ""name"": ""sword and sorcery""}]",en,The Lord of the Rings: The Fellowship of the Ring,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg,/vRQnzOn4HjIMX4LBq9nHhFXbsSu.jpg,138.049577,"[{""name"": ""WingNut Films"", ""id"": 11}, {""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""The Saul Zaentz Company"", ""id"": 5237}]","[{""iso_3166_1"": ""NZ"", ""name"": ""New Zealand""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",18-12-2001,871368364,178,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,One ring to rule them all,The Lord of the Rings: The Fellowship of the Ring,8,8705
17,135397,150000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.jurassicworld.com/,"[{""id"": 1299, ""name"": ""monster""}, {""id"": 1718, ""name"": ""dna""}, {""id"": 1720, ""name"": ""tyrannosaurus rex""}, {""id"": 1766, ""name"": ""velociraptor""}, {""id"": 2041, ""name"": ""island""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 10617, ""name"": ""disaster""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 12616, ""name"": ""dinosaur""}, {""id"": 155582, ""name"": ""amusement park""}, {""id"": 158130, ""name"": ""animal attack""}, {""id"": 158340, ""name"": ""theme park""}, {""id"": 178010, ""name"": ""jurassic park""}, {""id"": 209714, ""name"": ""3d""}, {""id"": 223059, ""name"": ""animal horror""}]",en,Jurassic World,"Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond.",/rhr4y79GpxQF9IsfJItRXVaoGs4.jpg,/yOCRqvrRrxbs5FYq2pX1KtLJwmR.jpg,418.708552,"[{""name"": ""Universal Studios"", ""id"": 13}, {""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Fuji Television Network"", ""id"": 3341}, {""name"": ""Dentsu"", ""id"": 6452}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",09-06-2015,1513528810,124,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The park is open.,Jurassic World,6.5,8662
18,680,8000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",,"[{""id"": 396, ""name"": ""transporter""}, {""id"": 1411, ""name"": ""brothel""}, {""id"": 2231, ""name"": ""drug dealer""}, {""id"": 2792, ""name"": ""boxer""}, {""id"": 4076, ""name"": ""massage""}, {""id"": 8627, ""name"": ""stolen money""}, {""id"": 9730, ""name"": ""crime boss""}, {""id"": 10104, ""name"": ""dance contest""}, {""id"": 11242, ""name"": ""junkyard""}, {""id"": 11423, ""name"": ""kamikaze""}, {""id"": 11434, ""name"": ""ambiguous ending""}, {""id"": 11435, ""name"": ""briefcase""}, {""id"": 11436, ""name"": ""redemption""}, {""id"": 11442, ""name"": ""heirloom""}, {""id"": 11446, ""name"": ""pulp fiction""}, {""id"": 11447, ""name"": ""reference to al green""}, {""id"": 14604, ""name"": ""theft""}, {""id"": 14707, ""name"": ""brutality""}]",en,Pulp Fiction,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",/fIE3lAGcZDV1G6XM5KmuWnNsPp1.jpg,/suaEOtk1N1sgg2MTM7oZd2cfVp3.jpg,121.463076,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""A Band Apart"", ""id"": 59}, {""name"": ""Jersey Films"", ""id"": 216}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",08-10-1994,213928762,154,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,Just because you are a character doesn't mean you have character.,Pulp Fiction,8.3,8428
19,49051,250000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",http://www.thehobbit.com/,"[{""id"": 483, ""name"": ""riddle""}, {""id"": 603, ""name"": ""elves""}, {""id"": 604, ""name"": ""dwarves""}, {""id"": 606, ""name"": ""orcs""}, {""id"": 609, ""name"": ""middle-earth (tolkien)""}, {""id"": 611, ""name"": ""hobbit""}, {""id"": 1262, ""name"": ""mountains""}, {""id"": 177912, ""name"": ""wizard""}, {""id"": 189092, ""name"": ""journey""}, {""id"": 189093, ""name"": ""ring""}, {""id"": 189094, ""name"": ""goblin""}, {""id"": 189098, ""name"": ""courage""}, {""id"": 189099, ""name"": ""giant""}, {""id"": 189102, ""name"": ""tunnel""}, {""id"": 189103, ""name"": ""underground lake""}, {""id"": 189108, ""name"": ""buried treasure""}, {""id"": 189114, ""name"": ""climbing a tree""}, {""id"": 189115, ""name"": ""invisibility""}, {""id"": 189119, ""name"": ""ancient""}, {""id"": 191739, ""name"": ""gnomes""}]",en,The Hobbit: An Unexpected Journey,"Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon.",/yHA9Fc37VmpUA5UncTxxo3rTGVA.jpg,/xyXmtuvsoM5J3yNad0nvcetpBdY.jpg,108.849621,"[{""name"": ""WingNut Films"", ""id"": 11}, {""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Warner Bros. Pictures"", ""id"": 174}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""NZ"", ""name"": ""New Zealand""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",26-11-2012,1021103568,169,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,From the smallest beginnings come the greatest legends.,The Hobbit: An Unexpected Journey,7,8297
20,278,25000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",,"[{""id"": 378, ""name"": ""prison""}, {""id"": 417, ""name"": ""corruption""}, {""id"": 796, ""name"": ""police brutality""}, {""id"": 2885, ""name"": ""prison cell""}, {""id"": 4779, ""name"": ""delinquent""}, {""id"": 8622, ""name"": ""parole board""}, {""id"": 9777, ""name"": ""escape from prison""}, {""id"": 12662, ""name"": ""wrongful imprisonment""}, {""id"": 180172, ""name"": ""framed for murder""}, {""id"": 207883, ""name"": ""1940s""}]",en,The Shawshank Redemption,"Framed in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",/q6y0Go1tsGEsmtFryDOJo3dEmqu.jpg,/iNh3BivHyg5sQRPP1KOkzguEX0H.jpg,136.747729,"[{""name"": ""Castle Rock Entertainment"", ""id"": 97}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",23-09-1994,28341469,142,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Fear can hold you prisoner. Hope can set you free.,The Shawshank Redemption,8.5,8205
21,122,94000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",http://www.lordoftherings.net,"[{""id"": 603, ""name"": ""elves""}, {""id"": 606, ""name"": ""orcs""}, {""id"": 609, ""name"": ""middle-earth (tolkien)""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 3301, ""name"": ""suspicion""}, {""id"": 3930, ""name"": ""bravery""}, {""id"": 6091, ""name"": ""war""}, {""id"": 9812, ""name"": ""honor""}, {""id"": 11173, ""name"": ""troll""}, {""id"": 14707, ""name"": ""brutality""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 162846, ""name"": ""ghost""}, {""id"": 173700, ""name"": ""end of trilogy""}, {""id"": 207372, ""name"": ""quest""}, {""id"": 234213, ""name"": ""sword and sorcery""}]",en,The Lord of the Rings: The Return of the King,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam bring the ring closer to the heart of Mordor, the dark lord's realm.",/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,/lXhgCODAbBXL5buk9yEmTpOoOgR.jpg,123.630332,"[{""name"": ""WingNut Films"", ""id"": 11}, {""name"": ""New Line Cinema"", ""id"": 12}]","[{""iso_3166_1"": ""NZ"", ""name"": ""New Zealand""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",01-12-2003,1118888979,201,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The eye of the enemy is moving.,The Lord of the Rings: The Return of the King,8.1,8064
22,13,55000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,"[{""id"": 422, ""name"": ""vietnam veteran""}, {""id"": 458, ""name"": ""hippie""}, {""id"": 791, ""name"": ""mentally disabled""}, {""id"": 795, ""name"": ""running""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 2956, ""name"": ""vietnam""}, {""id"": 2957, ""name"": ""vietnam war""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 9673, ""name"": ""love""}, {""id"": 10235, ""name"": ""family relationships""}, {""id"": 10624, ""name"": ""bully""}, {""id"": 157499, ""name"": ""mother son relationship""}, {""id"": 162365, ""name"": ""military""}, {""id"": 162934, ""name"": ""hugging""}, {""id"": 166980, ""name"": ""shrimping""}, {""id"": 180204, ""name"": ""wounded soldier""}, {""id"": 187844, ""name"": ""flashback""}, {""id"": 208143, ""name"": ""park bench""}, {""id"": 215492, ""name"": ""amputee""}]",en,Forrest Gump,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.",/saHP97rTPS5eLmrLQEcANmKrsFl.jpg,/qdIMHd4sEfJSckfVJfKQvisL02a.jpg,138.133331,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",06-07-1994,677945399,142,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"The world will never be the same, once you've seen it through the eyes of Forrest Gump.",Forrest Gump,8.2,7927
23,37724,200000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.skyfall-movie.com,"[{""id"": 470, ""name"": ""spy""}, {""id"": 4289, ""name"": ""secret agent""}, {""id"": 9740, ""name"": ""sociopath""}, {""id"": 15127, ""name"": ""killer""}, {""id"": 15478, ""name"": ""art gallery""}, {""id"": 156095, ""name"": ""british secret service""}, {""id"": 156345, ""name"": ""istanbul turkey""}, {""id"": 156395, ""name"": ""imax""}, {""id"": 159932, ""name"": ""uzi""}, {""id"": 163841, ""name"": ""booby trap""}, {""id"": 185071, ""name"": ""impersonating a police officer""}, {""id"": 185077, ""name"": ""macao""}]",en,Skyfall,"When Bond's latest assignment goes gravely wrong and agents around the world are exposed, MI6 is attacked forcing M to relocate the agency. These events cause her authority and position to be challenged by Gareth Mallory, the new Chairman of the Intelligence and Security Committee. With MI6 now compromised from both inside and out, M is left with one ally she can trust: Bond. 007 takes to the shadows - aided only by field agent, Eve - following a trail to the mysterious Silva, whose lethal and hidden motives have yet to reveal themselves.",/izrHg2UzxG3YXTBcKFaUbYp9LWA.jpg,/tLHx93pJL00XmAQsjGuW4PFsJq9.jpg,93.004993,"[{""name"": ""Columbia Pictures"", ""id"": 5}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",25-10-2012,1108561013,143,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Think on your sins.,Skyfall,6.9,7604
24,597,200000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.titanicmovie.com,"[{""id"": 2580, ""name"": ""shipwreck""}, {""id"": 2984, ""name"": ""iceberg""}, {""id"": 3799, ""name"": ""ship""}, {""id"": 4210, ""name"": ""panic""}, {""id"": 4388, ""name"": ""titanic""}, {""id"": 4953, ""name"": ""ocean liner""}, {""id"": 6917, ""name"": ""epic""}, {""id"": 7579, ""name"": ""rich woman - poor man""}, {""id"": 9673, ""name"": ""love""}, {""id"": 10617, ""name"": ""disaster""}, {""id"": 10703, ""name"": ""tragic love""}, {""id"": 14514, ""name"": ""class differences""}, {""id"": 156395, ""name"": ""imax""}, {""id"": 165086, ""name"": ""star crossed lovers""}, {""id"": 182615, ""name"": ""steerage""}, {""id"": 182621, ""name"": ""salvage""}, {""id"": 182625, ""name"": ""rich snob""}, {""id"": 209714, ""name"": ""3d""}, {""id"": 210184, ""name"": ""1910s""}]",en,Titanic,"84 years later, a 101-year-old woman named Rose DeWitt Bukater tells the story to her granddaughter Lizzy Calvert, Brock Lovett, Lewis Bodine, Bobby Buell and Anatoly Mikailavich on the Keldysh about her life set in April 10th 1912, on a ship called Titanic when young Rose boards the departing ship with the upper-class passengers and her mother, Ruth DeWitt Bukater, and her fiancé, Caledon Hockley. Meanwhile, a drifter and artist named Jack Dawson and his best friend Fabrizio De Rossi win third-class tickets to the ship in a game. And she explains the whole story from departure until the death of Titanic on its first and last voyage April 15th, 1912 at 2:20 in the morning.",/9xjZS2rlVxm8SFx8kPC3aIGCOYQ.jpg,/yDI6D5ZQh67YU4r2ms8qcSbAviZ.jpg,100.025899,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Lightstorm Entertainment"", ""id"": 574}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",18-11-1997,1845034188,194,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""sv"", ""name"": ""svenska""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,Nothing on Earth could come between them.,Titanic,7.5,7562
25,121,79000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",http://www.lordoftherings.net/,"[{""id"": 603, ""name"": ""elves""}, {""id"": 606, ""name"": ""orcs""}, {""id"": 609, ""name"": ""middle-earth (tolkien)""}, {""id"": 611, ""name"": ""hobbit""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 1653, ""name"": ""explosive""}, {""id"": 1964, ""name"": ""cave""}, {""id"": 4268, ""name"": ""fort""}, {""id"": 6092, ""name"": ""army""}, {""id"": 10364, ""name"": ""mission""}, {""id"": 10563, ""name"": ""attack""}, {""id"": 33788, ""name"": ""guide""}, {""id"": 177912, ""name"": ""wizard""}, {""id"": 189093, ""name"": ""ring""}, {""id"": 234213, ""name"": ""sword and sorcery""}]",en,The Lord of the Rings: The Two Towers,"Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg,/kWYfW2Re0rUDE6IHhy4CRuKWeFr.jpg,106.914973,"[{""name"": ""WingNut Films"", ""id"": 11}, {""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""The Saul Zaentz Company"", ""id"": 5237}]","[{""iso_3166_1"": ""NZ"", ""name"": ""New Zealand""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",18-12-2002,926287400,179,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A New Power Is Rising.,The Lord of the Rings: The Two Towers,8,7487
26,436969,175000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://www.suicidesquad.com/,"[{""id"": 849, ""name"": ""dc comics""}, {""id"": 1296, ""name"": ""shared universe""}, {""id"": 2095, ""name"": ""anti hero""}, {""id"": 3269, ""name"": ""secret mission""}, {""id"": 3289, ""name"": ""villain""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 194404, ""name"": ""supervillain""}, {""id"": 229266, ""name"": ""dc extended universe""}]",en,Suicide Squad,"From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.",/kb4s0ML0iVZlG6wAKbbs9NAm6X.jpg,/jlGmlFOcfo8n5tURmhC7YVd4Iyy.jpg,90.23792,"[{""name"": ""DC Comics"", ""id"": 429}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Atlas Entertainment"", ""id"": 507}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""DC Entertainment"", ""id"": 9993}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",02-08-2016,745000000,123,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Worst Heroes Ever,Suicide Squad,5.9,7458
